(2018-04-15,(1.0,3.0,3.0,1.0,3.0,2.0,2,6.0,))
(2018-07-07,(13.0,98.0,60.0,14.0,78.0,49.666666666666664,6,174.0,))
(2018-03-03,(1.0,215.0,29.0,3.0,39.0,48.5,6,93.0,215.0))
(2018-01-23,(1.0,128.0,2.0,2.0,6.0,27.8,5,12.0,128.0))
(2018-05-27,(2.0,30.0,5.0,2.0,30.0,12.333333333333334,3,72.0,))
(2018-04-16,(2.0,10.0,10.0,2.0,10.0,6.0,2,22.0,))
(2018-01-24,(5.0,39.0,7.0,5.0,39.0,17.0,3,90.0,))
(2018-03-04,(2.0,48.0,7.0,2.0,40.0,16.142857142857142,7,97.0,))
(2018-05-28,(9.0,295.0,122.0,27.0,252.0,137.71428571428572,7,589.5,))
(2018-10-11,(3.0,227.0,22.0,5.0,33.0,46.1,10,75.0,119.0 227.0))
(2018-07-08,(1.0,19.0,11.0,3.0,16.0,10.0,5,35.5,))
(2018-11-23,(41.0,73.0,73.0,41.0,73.0,57.0,2,121.0,))
(2018-01-25,(5.0,11.0,10.0,5.0,11.0,8.666666666666666,3,20.0,))
(2018-10-12,(5.0,7.0,6.0,6.0,7.0,6.0,4,8.5,))
(2018-05-29,(1.0,29.0,9.0,1.0,12.0,10.4,5,28.5,29.0))
(2018-04-17,(1.0,257.0,35.0,10.0,48.0,73.33333333333333,9,105.0,227.0 257.0))
(2018-03-05,(9.0,131.0,95.0,38.0,120.0,79.66666666666667,9,243.0,))
(2018-07-09,(4.0,19.0,19.0,4.0,19.0,11.5,2,41.5,))
(2018-11-24,(1.0,28.0,9.0,4.0,20.0,11.857142857142858,7,44.0,))
(2018-03-06,(1.0,100.0,24.0,12.0,71.0,41.6,5,159.5,))
(2018-10-13,(3.0,55.0,4.0,4.0,55.0,16.5,4,131.5,))
(2018-11-25,(1.0,1046.0,51.0,17.0,70.0,201.16666666666666,6,149.5,1046.0))
(2018-01-26,(2.0,58.0,5.0,3.0,17.0,17.0,5,38.0,58.0))
(2018-04-18,(9.0,171.0,35.0,19.0,171.0,58.5,4,399.0,))
(2018-03-07,(2.0,63.0,34.0,3.0,63.0,25.5,4,153.0,))
(2018-11-26,(38.0,576.0,222.0,133.0,290.0,227.71428571428572,14,525.5,576.0))
(2018-01-27,(1.0,88.0,6.0,5.0,30.0,26.0,5,67.5,88.0))
(2018-04-19,(1.0,28.0,22.0,9.0,28.0,15.0,4,56.5,))
(2018-10-14,(4.0,76.0,25.0,7.0,48.0,25.833333333333332,12,109.5,))
(2018-01-28,(2.0,8.0,8.0,2.0,8.0,5.0,2,17.0,))
(2018-10-15,(4.0,132.0,37.0,7.0,70.0,40.875,8,164.5,))
(2018-03-08,(2.0,168.0,22.0,8.0,37.0,35.5,8,80.5,168.0))
(2018-11-27,(3.0,177.0,27.0,14.0,44.0,39.76923076923077,13,89.0,177.0))
(2018-01-29,(9.0,13.0,10.0,9.0,13.0,10.666666666666666,3,19.0,))
(2018-03-09,(33.0,33.0,33.0,33.0,33.0,33.0,1,33.0,))
(2018-11-28,(11.0,85.0,12.0,11.0,85.0,36.0,3,196.0,))
(2018-10-16,(1.0,274.0,26.0,12.0,73.0,77.2,5,164.5,274.0))
(2018-10-17,(1.0,49.0,15.0,1.0,49.0,21.666666666666668,3,121.0,))
(2018-11-29,(4.0,20.0,11.0,4.0,20.0,11.666666666666666,3,44.0,))
(2018-10-18,(5.0,24.0,11.0,5.0,24.0,13.333333333333334,3,52.5,))
(2018-10-19,(2.0,224.0,9.0,7.0,70.0,47.0,9,164.5,224.0))
(2018-09-30,(1.0,5.0,1.0,1.0,3.0,2.2,5,6.0,))
(2018-08-20,(1.0,193.0,39.0,6.0,65.0,42.2,15,153.5,193.0))
(2018-08-21,(3.0,80.0,14.0,6.0,44.0,25.0,11,101.0,))
