(2018-04-19,(0.0,28.0,0.0,0.0,0.0,3.5294117647058822,17,0.0,1.0 9.0 22.0 28.0))
(2018-11-07,(0.0,181.0,0.0,0.0,25.0,24.470588235294116,17,62.5,106.0 181.0))
(2018-10-23,(0.0,23.0,0.0,0.0,0.0,1.8421052631578947,19,0.0,12.0 23.0))
(2018-09-27,(0.0,90.0,0.0,0.0,37.0,18.05,20,92.5,))
(2018-11-08,(0.0,53.0,3.0,0.0,23.0,11.277777777777779,18,57.5,))
(2018-10-24,(0.0,57.0,0.0,0.0,5.0,7.7894736842105265,19,12.5,24.0 49.0 57.0))
(2018-09-28,(0.0,94.0,3.0,0.0,17.0,13.25,20,42.5,59.0 94.0))
(2018-11-09,(0.0,60.0,2.0,0.0,8.0,9.0,18,20.0,26.0 30.0 60.0))
(2018-10-25,(0.0,33.0,0.0,0.0,0.0,1.7619047619047619,21,0.0,2.0 2.0 33.0))
(2018-09-29,(0.0,9.0,0.0,0.0,0.0,0.5294117647058824,17,0.0,9.0))
(2018-10-26,(0.0,21.0,0.0,0.0,0.0,1.1428571428571428,21,0.0,3.0 21.0))
(2018-02-01,(0.0,3.0,0.0,0.0,0.0,0.3125,16,0.0,1.0 1.0 3.0))
(2018-02-02,(0.0,57.0,0.0,0.0,0.0,5.6875,16,0.0,7.0 27.0 57.0))
(2018-10-27,(0.0,33.0,0.0,0.0,0.0,2.5625,16,0.0,8.0 33.0))
(2018-10-28,(0.0,74.0,0.0,0.0,4.0,6.9411764705882355,17,10.0,13.0 16.0 74.0))
(2018-07-10,(0.0,234.0,0.0,0.0,1.0,14.85,20,2.5,5.0 13.0 44.0 234.0))
(2018-02-03,(0.0,20.0,0.0,0.0,0.0,2.2142857142857144,14,0.0,11.0 20.0))
(2018-02-04,(0.0,193.0,27.0,0.0,104.0,48.125,16,260.0,))
(2018-07-11,(0.0,5.0,0.0,0.0,0.0,0.35,20,0.0,2.0 5.0))
(2018-01-20,(0.0,10.0,0.0,0.0,0.0,1.6428571428571428,14,0.0,4.0 9.0 10.0))
(2018-10-29,(0.0,41.0,0.0,0.0,0.0,4.0,19,0.0,35.0 41.0))
(2018-07-12,(0.0,88.0,0.0,0.0,9.0,8.4,20,22.5,37.0 88.0))
(2018-01-21,(0.0,63.0,16.0,1.0,53.0,24.666666666666668,15,131.0,))
(2018-02-05,(0.0,196.0,2.0,0.0,59.0,33.15384615384615,13,147.5,196.0))
(2018-02-06,(0.0,93.0,0.0,0.0,2.0,8.692307692307692,13,5.0,7.0 11.0 93.0))
(2018-07-13,(0.0,36.0,0.0,0.0,0.0,2.5,20,0.0,3.0 11.0 36.0))
(2018-01-22,(0.0,20.0,0.0,0.0,0.0,2.3125,16,0.0,1.0 16.0 20.0))
(2018-02-07,(0.0,37.0,0.0,0.0,0.0,3.9285714285714284,14,0.0,2.0 16.0 37.0))
(2018-06-30,(0.0,41.0,0.0,0.0,2.0,4.823529411764706,17,5.0,11.0 23.0 41.0))
(2018-07-14,(0.0,73.0,0.0,0.0,0.0,6.0588235294117645,17,0.0,12.0 18.0 73.0))
(2018-01-23,(0.0,128.0,0.0,0.0,2.0,10.692307692307692,13,5.0,6.0 128.0))
(2018-07-15,(0.0,142.0,5.0,0.0,13.0,16.65,20,32.5,100.0 142.0))
(2018-01-24,(0.0,39.0,0.0,0.0,0.0,3.642857142857143,14,0.0,5.0 7.0 39.0))
(2018-02-08,(0.0,143.0,0.0,0.0,13.0,15.933333333333334,15,32.5,45.0 143.0))
(2018-01-25,(0.0,11.0,0.0,0.0,0.0,1.625,16,0.0,5.0 10.0 11.0))
(2018-02-09,(5.0,205.0,101.0,21.0,187.0,87.08333333333333,12,436.0,))
(2018-07-16,(0.0,240.0,20.0,0.0,78.0,43.4,20,195.0,240.0))
(2018-07-17,(0.0,61.0,0.0,0.0,8.0,5.65,20,20.0,25.0 61.0))
(2018-01-26,(0.0,58.0,0.0,0.0,3.0,5.3125,16,7.5,17.0 58.0))
(2018-01-27,(0.0,88.0,0.0,0.0,5.0,9.285714285714286,14,12.5,30.0 88.0))
(2018-07-18,(0.0,93.0,0.0,0.0,2.0,6.0,20,5.0,10.0 10.0 93.0))
(2018-01-28,(0.0,8.0,0.0,0.0,0.0,0.625,16,0.0,2.0 8.0))
(2018-07-19,(0.0,105.0,0.0,0.0,4.0,8.35,20,10.0,41.0 105.0))
(2018-01-29,(0.0,13.0,0.0,0.0,0.0,2.0,16,0.0,9.0 10.0 13.0))
(2018-05-01,(0.0,7.0,0.0,0.0,0.0,0.8235294117647058,17,0.0,2.0 5.0 7.0))
(2018-05-02,(0.0,25.0,0.0,0.0,3.0,3.066666666666667,15,7.5,11.0 25.0))
(2018-05-03,(0.0,208.0,23.0,0.0,42.0,42.44444444444444,18,105.0,112.0 164.0 208.0))
(2018-04-20,(0.0,103.0,0.0,0.0,0.0,8.0,17,0.0,33.0 103.0))
(2018-05-04,(0.0,33.0,0.0,0.0,3.0,4.526315789473684,19,7.5,20.0 25.0 33.0))
(2018-05-05,(0.0,27.0,0.0,0.0,0.0,2.625,16,0.0,15.0 27.0))
